NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
33,57,584,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
34,41,216,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
34,49,462,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
34,50,269,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
34,512,471,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
35,12,582,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
35,33,313,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
35,36,320,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
35,58,584,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
36,14,579,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
36,35,320,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
36,37,312,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
36,60,586,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
37,24,583,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
37,36,312,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
37,46,314,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
37,61,612,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
38,24,317,"(168272.7325554937, 82615.96450948715)","['19th St', 'Harrison St']"
38,41,354,"(168272.7325554937, 82615.96450948715)","['19th St', 'Harrison St']"
39,18,293,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
39,40,45,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
39,42,286,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
39,513,640,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
40,19,294,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
40,21,285,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
40,39,45,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
40,43,287,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
41,34,216,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
41,38,354,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
41,46,231,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
42,39,286,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
42,43,43,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
42,62,158,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
43,40,287,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
43,42,43,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
43,44,629,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
43,63,158,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
44,22,284,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
44,43,629,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
44,66,303,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
45,23,285,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
45,67,301,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
46,37,314,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
46,41,231,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
46,65,230,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
47,25,56,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
47,27,103,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
47,48,224,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
48,47,224,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
48,64,363,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
48,514,135,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
49,34,462,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
49,52,265,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
49,65,210,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
49,76,473,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
50,34,269,"(168729.34975249693, 83002.14812032133)","['18th St', 'Florida St']"
50,52,471,"(168729.34975249693, 83002.14812032133)","['18th St', 'Florida St']"
51,28,318,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
51,53,210,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
51,68,130,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
52,49,265,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
52,50,471,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
52,79,459,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
52,80,291,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
53,29,313,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
53,51,210,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
53,54,213,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
54,30,317,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
54,53,213,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
54,55,220,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
55,31,318,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
55,54,220,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
55,72,132,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
56,32,581,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
56,57,318,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
56,93,31,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
57,33,584,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
57,56,318,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
57,58,319,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
57,97,576,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
58,35,584,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
58,57,319,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
58,60,311,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
58,99,592,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
59,74,262,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
59,75,396,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
59,515,294,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
59,516,634,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
60,36,586,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
60,58,311,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
60,61,457,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
60,100,368,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
61,37,612,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
61,60,457,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
61,73,202,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
61,102,606,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
62,42,158,"(164343.97138416395, 83342.6159433201)","['Dolores St', 'BORDER']"
62,69,139,"(164343.97138416395, 83342.6159433201)","['Dolores St', 'BORDER']"
63,43,158,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
63,70,140,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
63,71,351,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
64,48,363,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
64,67,238,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
64,87,91,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
65,46,230,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
65,49,210,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
65,73,460,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
66,44,303,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
66,67,27,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
66,70,625,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
66,85,279,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
67,45,301,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
67,64,238,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
67,66,27,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
67,86,289,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
68,51,130,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
68,72,643,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
68,77,136,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
69,62,139,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
69,70,44,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
69,75,251,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
69,81,191,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
70,63,140,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
70,66,625,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
70,69,44,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
70,82,190,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
71,63,351,"(164739.44172183052, 83370.03025857359)","['Dolores Ter', 'BORDER']"
72,55,132,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
72,68,643,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
72,84,133,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
73,61,202,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
73,65,460,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
73,108,14,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
74,59,262,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
74,78,396,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
74,98,325,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
75,59,396,"(164084.33706091344, 83464.54122440517)","['17th St', 'Abbey St']"
75,69,251,"(164084.33706091344, 83464.54122440517)","['17th St', 'Abbey St']"
75,78,310,"(164084.33706091344, 83464.54122440517)","['17th St', 'Abbey St']"
76,49,473,"(168383.22183582932, 83918.93336024135)","['Alabama St', '17th St']"
76,79,280,"(168383.22183582932, 83918.93336024135)","['Alabama St', '17th St']"
76,108,204,"(168383.22183582932, 83918.93336024135)","['Alabama St', '17th St']"
76,110,465,"(168383.22183582932, 83918.93336024135)","['Alabama St', '17th St']"
77,68,136,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
77,87,298,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
77,89,542,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
77,90,378,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
78,74,396,"(164064.89221791178, 83774.7912600711)","['Abbey St', 'Chula Ln']"
78,75,310,"(164064.89221791178, 83774.7912600711)","['Abbey St', 'Chula Ln']"
78,95,250,"(164064.89221791178, 83774.7912600711)","['Abbey St', 'Chula Ln']"
79,52,459,"(168663.34135432914, 83930.33622457087)","['Florida St', '17th St']"
79,76,280,"(168663.34135432914, 83930.33622457087)","['Florida St', '17th St']"
79,83,281,"(168663.34135432914, 83930.33622457087)","['Florida St', '17th St']"
79,111,475,"(168663.34135432914, 83930.33622457087)","['Florida St', '17th St']"
80,52,291,"(168978.34269282967, 83490.57627732307)","['Mariposa St', 'Bryant St']"
80,83,462,"(168978.34269282967, 83490.57627732307)","['Mariposa St', 'Bryant St']"
81,69,191,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
81,82,41,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
81,95,156,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
82,70,190,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
82,81,41,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
82,96,155,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
83,79,281,"(168944.32340391353, 83952.30271606892)","['Bryant St', '17th St']"
83,80,462,"(168944.32340391353, 83952.30271606892)","['Bryant St', '17th St']"
83,112,473,"(168944.32340391353, 83952.30271606892)","['Bryant St', '17th St']"
83,113,542,"(168944.32340391353, 83952.30271606892)","['Bryant St', '17th St']"
84,72,133,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
84,90,266,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
84,92,575,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
84,93,281,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
85,66,279,"(164981.28802291304, 83815.08612699062)","['Guerrero St', 'BORDER']"
85,103,182,"(164981.28802291304, 83815.08612699062)","['Guerrero St', 'BORDER']"
86,67,289,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
86,88,346,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
86,104,191,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
87,64,91,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
87,77,298,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
87,88,292,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
88,86,346,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
88,87,292,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
88,107,298,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
89,77,542,"(165615.45178082958, 84124.79580940306)","['Valencia St', 'BORDER']"
89,128,43,"(165615.45178082958, 84124.79580940306)","['Valencia St', 'BORDER']"
90,77,378,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
90,84,266,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
90,91,584,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
91,90,584,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
91,135,87,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
91,137,33,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
92,84,575,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
92,94,282,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
92,139,49,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
92,140,12,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
93,56,31,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
93,84,281,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
93,94,577,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
94,92,282,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
94,93,577,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
94,142,21,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
94,143,29,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
95,78,250,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
95,81,156,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
95,96,39,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
95,105,240,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
96,82,155,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
96,95,39,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
96,106,239,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
97,57,576,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
97,143,321,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
97,149,21,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
97,150,38,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
98,74,325,"(163652.88713641092, 84019.40199132264)","['Church St', '16th St']"
98,109,218,"(163652.88713641092, 84019.40199132264)","['Church St', '16th St']"
98,117,595,"(163652.88713641092, 84019.40199132264)","['Church St', '16th St']"
98,118,314,"(163652.88713641092, 84019.40199132264)","['Church St', '16th St']"
99,58,592,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
99,123,317,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
99,150,280,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
