NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
15,32,291,"(164534.68721007928, 81450.54886132479)","['Dolores St', 'Liberty St']"
15,772,295,"(164534.68721007928, 81450.54886132479)","['Dolores St', 'Liberty St']"
16,10,292,"(165158.0002679117, 81495.87291765213)","['Guerrero St', 'Liberty St']"
16,15,624,"(165158.0002679117, 81495.87291765213)","['Guerrero St', 'Liberty St']"
16,36,293,"(165158.0002679117, 81495.87291765213)","['Guerrero St', 'Liberty St']"
17,12,291,"(165185.17639466375, 81497.33715356886)","['Guerrero St', 'Liberty St']"
17,18,624,"(165185.17639466375, 81497.33715356886)","['Guerrero St', 'Liberty St']"
17,37,293,"(165185.17639466375, 81497.33715356886)","['Guerrero St', 'Liberty St']"
18,13,282,"(165808.19811449572, 81543.04014615715)","['Valencia St', 'Liberty St']"
18,17,624,"(165808.19811449572, 81543.04014615715)","['Valencia St', 'Liberty St']"
18,38,293,"(165808.19811449572, 81543.04014615715)","['Valencia St', 'Liberty St']"
19,3,92,"(166038.99555316195, 81268.1801315695)","['21st St', 'Lexington St']"
19,13,208,"(166038.99555316195, 81268.1801315695)","['21st St', 'Lexington St']"
19,20,584,"(166038.99555316195, 81268.1801315695)","['21st St', 'Lexington St']"
20,19,584,"(165990.81946841255, 81850.80265399069)","['Lexington St', '20th St']"
20,22,212,"(165990.81946841255, 81850.80265399069)","['Lexington St', '20th St']"
20,38,203,"(165990.81946841255, 81850.80265399069)","['Lexington St', '20th St']"
20,45,587,"(165990.81946841255, 81850.80265399069)","['Lexington St', '20th St']"
21,3,98,"(166228.93710241094, 81288.63317465782)","['21st St', 'San Carlos St']"
21,4,246,"(166228.93710241094, 81288.63317465782)","['21st St', 'San Carlos St']"
21,22,584,"(166228.93710241094, 81288.63317465782)","['21st St', 'San Carlos St']"
22,20,212,"(166202.15041057765, 81872.71894873679)","['San Carlos St', '20th St']"
22,21,584,"(166202.15041057765, 81872.71894873679)","['San Carlos St', '20th St']"
22,23,230,"(166202.15041057765, 81872.71894873679)","['San Carlos St', '20th St']"
22,46,580,"(166202.15041057765, 81872.71894873679)","['San Carlos St', '20th St']"
23,4,587,"(166431.98689316213, 81885.17496056855)","['Mission St', '20th St']"
23,22,230,"(166431.98689316213, 81885.17496056855)","['Mission St', '20th St']"
23,24,315,"(166431.98689316213, 81885.17496056855)","['Mission St', '20th St']"
23,47,582,"(166431.98689316213, 81885.17496056855)","['Mission St', '20th St']"
24,5,581,"(166746.527930744, 81908.95050357282)","['Capp St', '20th St']"
24,23,315,"(166746.527930744, 81908.95050357282)","['Capp St', '20th St']"
24,25,315,"(166746.527930744, 81908.95050357282)","['Capp St', '20th St']"
24,48,585,"(166746.527930744, 81908.95050357282)","['Capp St', '20th St']"
25,6,583,"(167060.77861458063, 81933.82184490561)","['S Van Ness Ave', '20th St']"
25,24,315,"(167060.77861458063, 81933.82184490561)","['S Van Ness Ave', '20th St']"
25,26,319,"(167060.77861458063, 81933.82184490561)","['S Van Ness Ave', '20th St']"
25,49,580,"(167060.77861458063, 81933.82184490561)","['S Van Ness Ave', '20th St']"
26,7,579,"(167379.65592958033, 81955.42153923959)","['Shotwell St', '20th St']"
26,25,319,"(167379.65592958033, 81955.42153923959)","['Shotwell St', '20th St']"
26,28,314,"(167379.65592958033, 81955.42153923959)","['Shotwell St', '20th St']"
26,50,586,"(167379.65592958033, 81955.42153923959)","['Shotwell St', '20th St']"
27,31,647,"(163821.6810901612, 81686.34038449079)","['Church St', '20th St']"
27,39,289,"(163821.6810901612, 81686.34038449079)","['Church St', '20th St']"
27,771,292,"(163821.6810901612, 81686.34038449079)","['Church St', '20th St']"
27,773,631,"(163821.6810901612, 81686.34038449079)","['Church St', '20th St']"
28,8,584,"(167692.74946349487, 81979.57175340503)","['Folsom St', '20th St']"
28,26,314,"(167692.74946349487, 81979.57175340503)","['Folsom St', '20th St']"
28,29,331,"(167692.74946349487, 81979.57175340503)","['Folsom St', '20th St']"
28,53,587,"(167692.74946349487, 81979.57175340503)","['Folsom St', '20th St']"
29,9,583,"(168022.89873757958, 82006.281345658)","['Treat Ave', '20th St', 'No_Name']"
29,28,331,"(168022.89873757958, 82006.281345658)","['Treat Ave', '20th St', 'No_Name']"
29,33,305,"(168022.89873757958, 82006.281345658)","['Treat Ave', '20th St', 'No_Name']"
29,54,377,"(168022.89873757958, 82006.281345658)","['Treat Ave', '20th St', 'No_Name']"
30,9,324,"(168370.0463372469, 81459.46747865528)","['21st St', 'Harrison St']"
30,33,570,"(168370.0463372469, 81459.46747865528)","['21st St', 'Harrison St']"
31,14,290,"(164466.67159808055, 81737.84421849251)","['Dolores St', '20th St']"
31,27,647,"(164466.67159808055, 81737.84421849251)","['Dolores St', '20th St']"
31,32,45,"(164466.67159808055, 81737.84421849251)","['Dolores St', '20th St']"
31,40,295,"(164466.67159808055, 81737.84421849251)","['Dolores St', '20th St']"
32,15,291,"(164512.34998441115, 81740.76940948516)","['Dolores St', '20th St']"
32,31,45,"(164512.34998441115, 81740.76940948516)","['Dolores St', '20th St']"
32,36,625,"(164512.34998441115, 81740.76940948516)","['Dolores St', '20th St']"
32,41,295,"(164512.34998441115, 81740.76940948516)","['Dolores St', '20th St']"
33,29,305,"(168327.31873241067, 82028.61463432014)","['Harrison St', '20th St']"
33,30,570,"(168327.31873241067, 82028.61463432014)","['Harrison St', '20th St']"
33,34,271,"(168327.31873241067, 82028.61463432014)","['Harrison St', '20th St']"
33,55,383,"(168327.31873241067, 82028.61463432014)","['Harrison St', '20th St']"
34,33,271,"(168597.6246222444, 82048.75238931924)","['Alabama St', '20th St']"
34,58,473,"(168597.6246222444, 82048.75238931924)","['Alabama St', '20th St']"
34,59,196,"(168597.6246222444, 82048.75238931924)","['Alabama St', '20th St']"
34,774,571,"(168597.6246222444, 82048.75238931924)","['Alabama St', '20th St']"
35,59,38,"(168832.0818304941, 82067.05714274198)","['Florida St', '20th St']"
35,61,282,"(168832.0818304941, 82067.05714274198)","['Florida St', '20th St']"
35,775,582,"(168832.0818304941, 82067.05714274198)","['Florida St', '20th St']"
36,16,293,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
36,32,625,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
36,37,25,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
36,42,289,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
37,17,293,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
37,36,25,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
37,38,628,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
37,43,293,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
38,18,293,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
38,20,203,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
38,37,628,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
38,44,310,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
39,27,289,"(163796.17228291184, 81974.74007015675)","['Church St', 'Cumberland St']"
39,52,293,"(163796.17228291184, 81974.74007015675)","['Church St', 'Cumberland St']"
39,776,591,"(163796.17228291184, 81974.74007015675)","['Church St', 'Cumberland St']"
40,31,295,"(164446.06894899532, 82032.43516474217)","['Dolores St', 'Cumberland St']"
40,41,43,"(164446.06894899532, 82032.43516474217)","['Dolores St', 'Cumberland St']"
40,56,287,"(164446.06894899532, 82032.43516474217)","['Dolores St', 'Cumberland St']"
41,32,295,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
41,40,43,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
41,42,625,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
41,57,287,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
42,36,289,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
42,41,625,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
42,62,293,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
43,37,293,"(165139.33101391047, 82082.5108519867)","['Guerrero St', 'BORDER']"
43,63,289,"(165139.33101391047, 82082.5108519867)","['Guerrero St', 'BORDER']"
44,38,310,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
44,66,279,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
44,777,123,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
45,20,587,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
45,46,199,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
45,66,206,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
45,86,578,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
46,22,580,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
46,45,199,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
46,47,239,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
46,87,582,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
47,23,582,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
47,46,239,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
47,48,314,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
47,88,584,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
48,24,585,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
48,47,314,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
48,49,317,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
48,89,586,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
49,25,580,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
49,48,317,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
49,50,302,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
49,92,588,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
50,26,586,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
50,49,302,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
50,53,329,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
50,96,582,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
51,63,212,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
51,81,587,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
51,82,177,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
51,778,416,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
52,39,293,"(163770.95186091214, 82266.78148081899)","['Church St', '19th St', 'Mission Delores Park']"
52,68,158,"(163770.95186091214, 82266.78148081899)","['Church St', '19th St', 'Mission Delores Park']"
52,71,296,"(163770.95186091214, 82266.78148081899)","['Church St', '19th St', 'Mission Delores Park']"
52,779,646,"(163770.95186091214, 82266.78148081899)","['Church St', '19th St', 'Mission Delores Park']"
53,28,587,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
53,50,329,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
53,80,309,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
53,99,579,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
54,29,377,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
54,55,289,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
54,80,240,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
55,33,383,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
55,54,289,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
55,84,93,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
56,40,287,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
56,57,47,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
56,74,287,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
57,41,287,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
57,56,47,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
57,75,286,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
57,76,285,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
58,34,473,"(168569.96588491276, 82521.77014407516)","['Alabama St', '19th St']"
58,60,192,"(168569.96588491276, 82521.77014407516)","['Alabama St', '19th St']"
58,91,78,"(168569.96588491276, 82521.77014407516)","['Alabama St', '19th St']"
59,34,196,"(168793.92114566267, 82064.12801473588)","['20th St', 'Florida St']"
59,35,38,"(168793.92114566267, 82064.12801473588)","['20th St', 'Florida St']"
59,60,472,"(168793.92114566267, 82064.12801473588)","['20th St', 'Florida St']"
60,58,192,"(168761.63380866125, 82535.68711099029)","['Florida St', '19th St']"
60,59,472,"(168761.63380866125, 82535.68711099029)","['Florida St', '19th St']"
60,64,290,"(168761.63380866125, 82535.68711099029)","['Florida St', '19th St']"
60,95,467,"(168761.63380866125, 82535.68711099029)","['Florida St', '19th St']"
61,35,282,"(169113.37195032835, 82089.75394774228)","['20th St', 'Bryant St']"
61,64,472,"(169113.37195032835, 82089.75394774228)","['20th St', 'Bryant St']"
62,42,293,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
62,63,26,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
62,76,339,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
62,78,582,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
63,43,289,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
63,51,212,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
63,62,26,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
63,79,581,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
64,60,290,"(169051.5935305804, 82555.47348874062)","['Bryant St', '19th St']"
64,61,472,"(169051.5935305804, 82555.47348874062)","['Bryant St', '19th St']"
64,65,277,"(169051.5935305804, 82555.47348874062)","['Bryant St', '19th St']"
64,97,466,"(169051.5935305804, 82555.47348874062)","['Bryant St', '19th St']"
65,64,277,"(169328.2524260804, 82578.53479432315)","['York St', '19th St']"
65,100,467,"(169328.2524260804, 82578.53479432315)","['York St', '19th St']"
65,101,283,"(169328.2524260804, 82578.53479432315)","['York St', '19th St']"
65,780,471,"(169328.2524260804, 82578.53479432315)","['York St', '19th St']"
66,44,279,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
66,45,206,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
66,82,239,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
66,85,577,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
67,71,633,"(163124.46463682875, 82515.35217790306)","['Sanchez St', 'Hancock St']"
67,94,287,"(163124.46463682875, 82515.35217790306)","['Sanchez St', 'Hancock St']"
67,779,290,"(163124.46463682875, 82515.35217790306)","['Sanchez St', 'Hancock St']"
67,781,644,"(163124.46463682875, 82515.35217790306)","['Sanchez St', 'Hancock St']"
68,52,158,"(163929.37838133052, 82277.0147280693)","['Mission Delores Park', 'BORDER']"
68,69,153,"(163929.37838133052, 82277.0147280693)","['Mission Delores Park', 'BORDER']"
68,72,150,"(163929.37838133052, 82277.0147280693)","['Mission Delores Park', 'BORDER']"
69,68,153,"(164077.40072307736, 82270.13186781853)","['Mission Delores Park', 'BORDER']"
69,70,66,"(164077.40072307736, 82270.13186781853)","['Mission Delores Park', 'BORDER']"
69,72,34,"(164077.40072307736, 82270.13186781853)","['Mission Delores Park', 'BORDER']"
70,69,66,"(164137.24345116317, 82277.06525290757)","['Mission Delores Park', 'BORDER']"
70,73,30,"(164137.24345116317, 82277.06525290757)","['Mission Delores Park', 'BORDER']"
71,52,296,"(163756.13922649622, 82562.46658498794)","['Church St', 'Hancock St']"
71,67,633,"(163756.13922649622, 82562.46658498794)","['Church St', 'Hancock St']"
71,98,283,"(163756.13922649622, 82562.46658498794)","['Church St', 'Hancock St']"
72,68,150,"(164072.76720216125, 82303.26795640588)","['Mission Delores Park', 'BORDER']"
72,69,34,"(164072.76720216125, 82303.26795640588)","['Mission Delores Park', 'BORDER']"
72,73,77,"(164072.76720216125, 82303.26795640588)","['Mission Delores Park', 'BORDER']"
73,70,30,"(164141.28346933052, 82307.29058615863)","['Mission Delores Park', 'BORDER']"
73,72,77,"(164141.28346933052, 82307.29058615863)","['Mission Delores Park', 'BORDER']"
74,56,287,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
74,75,44,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
74,104,293,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
75,57,286,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
75,74,44,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
75,105,294,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
76,57,285,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
76,62,339,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
76,77,584,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
77,76,584,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
77,78,341,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
77,105,285,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
78,62,582,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
78,77,341,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
78,79,26,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
78,112,284,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
79,63,581,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
79,78,26,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
79,81,228,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
79,113,285,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
80,53,309,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
80,54,240,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
80,90,317,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
80,102,583,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
81,51,587,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
81,79,228,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
81,115,56,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
82,51,177,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
82,66,239,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
82,83,581,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
83,82,581,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
83,85,241,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
83,115,103,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
84,55,93,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
84,90,112,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
84,91,205,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
85,66,577,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
85,83,241,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
85,86,217,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
85,118,318,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
86,45,578,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
86,85,217,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
86,87,206,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
86,120,313,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
87,46,582,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
87,86,206,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
87,88,219,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
87,122,317,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
88,47,584,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
88,87,219,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
88,89,315,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
88,124,318,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
89,48,586,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
89,88,315,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
89,92,315,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
89,128,581,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
90,80,317,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
90,84,112,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
90,106,354,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
91,58,78,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
91,84,205,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
91,93,471,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
92,49,588,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
92,89,315,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
92,96,313,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
92,131,584,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
93,91,471,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
93,95,269,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
93,106,216,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
93,117,462,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
94,67,287,"(163100.6989363283, 82801.93231340498)","['Sanchez St', '18th St']"
94,107,292,"(163100.6989363283, 82801.93231340498)","['Sanchez St', '18th St']"
94,108,624,"(163100.6989363283, 82801.93231340498)","['Sanchez St', '18th St']"
94,782,641,"(163100.6989363283, 82801.93231340498)","['Sanchez St', '18th St']"
95,60,467,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
95,93,269,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
95,97,285,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
95,119,471,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
