NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
9,21,581,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
9,354,586,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
10,9,315,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
10,11,313,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
10,22,584,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
10,355,588,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
11,10,313,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
11,12,320,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
11,23,584,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
11,356,582,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
12,11,320,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
12,24,586,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
12,25,312,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
12,357,579,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
13,0,284,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
13,28,303,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
13,358,629,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
14,2,285,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
14,29,301,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
15,3,56,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
15,4,103,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
15,16,224,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
16,15,224,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
16,27,363,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
16,359,135,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
17,5,318,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
17,18,210,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
17,30,130,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
18,6,313,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
18,17,210,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
18,19,213,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
19,7,317,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
19,18,213,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
19,20,220,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
20,8,318,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
20,19,220,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
20,33,132,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
21,9,581,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
21,22,318,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
21,47,31,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
22,10,584,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
22,21,318,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
22,23,319,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
22,51,576,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
23,11,584,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
23,22,319,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
23,24,311,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
23,52,592,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
24,12,586,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
24,23,311,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
24,26,457,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
24,53,368,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
25,12,312,"(167914.90190633014, 83171.15106315911)","['18th St', 'Treat Ave']"
25,26,612,"(167914.90190633014, 83171.15106315911)","['18th St', 'Treat Ave']"
26,24,457,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
26,25,612,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
26,34,202,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
26,55,606,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
27,16,363,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
27,29,238,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
27,41,91,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
28,13,303,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
28,29,27,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
28,31,625,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
28,39,279,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
29,14,301,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
29,27,238,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
29,28,27,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
29,40,289,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
30,17,130,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
30,33,643,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
30,35,136,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
31,28,625,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
31,37,190,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
31,360,140,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
31,361,44,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
32,360,351,"(164739.44172183052, 83370.03025857359)","['Dolores Ter', 'BORDER']"
33,20,132,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
33,30,643,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
33,38,133,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
34,26,202,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
34,61,14,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
34,362,460,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
35,30,136,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
35,41,298,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
35,43,542,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
35,44,378,"(165656.37591157854, 83584.04721898586)","['Valencia St', '17th St']"
36,37,41,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
36,49,156,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
36,361,191,"(164321.91696633026, 83672.52899740636)","['Dolores St', 'No_Name']"
37,31,190,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
37,36,41,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
37,50,155,"(164362.9667529948, 83675.81672048569)","['No_Name', 'Dolores St']"
38,33,133,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
38,44,266,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
38,46,575,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
38,47,281,"(166299.00618799403, 83631.95263499022)","['Mission St', '17th St']"
39,28,279,"(164981.28802291304, 83815.08612699062)","['Guerrero St', 'BORDER']"
39,56,182,"(164981.28802291304, 83815.08612699062)","['Guerrero St', 'BORDER']"
40,29,289,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
40,42,346,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
40,57,191,"(165006.43593849614, 83825.65336307138)","['Guerrero St', 'Camp St']"
41,27,91,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
41,35,298,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
41,42,292,"(165358.9093149118, 83562.47409940511)","['17th St', 'Albion St']"
42,40,346,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
42,41,292,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
42,60,298,"(165351.59699358046, 83854.51944707334)","['Albion St', 'Camp St']"
43,35,542,"(165615.45178082958, 84124.79580940306)","['Valencia St', 'BORDER']"
43,74,43,"(165615.45178082958, 84124.79580940306)","['Valencia St', 'BORDER']"
44,35,378,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
44,38,266,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
44,45,584,"(166033.04937082902, 83615.84472757578)","['17th St', 'Hoff St']"
45,44,584,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
45,81,87,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
45,83,33,"(165988.63574574515, 84198.46889040619)","['Hoff St', '16th St']"
46,38,575,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
46,48,282,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
46,85,49,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
46,86,12,"(166252.56599216163, 84205.4718291536)","['Mission St', '16th St']"
47,21,31,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
47,38,281,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
47,48,577,"(166579.99348691106, 83652.80200273544)","['17th St', 'Capp St']"
48,46,282,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
48,47,577,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
48,88,21,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
48,89,29,"(166534.41418174654, 84228.14205940813)","['Capp St', '16th St']"
49,36,156,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
49,50,39,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
49,58,240,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
49,363,250,"(164309.44684691355, 83828.38170406967)","['Dolores St', 'Chula Ln']"
50,37,155,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
50,49,39,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
50,59,239,"(164348.76205699518, 83830.94075407088)","['Chula Ln', 'Dolores St']"
51,22,576,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
51,89,321,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
51,95,21,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
51,96,38,"(166884.19399399683, 84256.66496823728)","['S Van Ness Ave', '16th St']"
52,23,592,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
52,69,317,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
52,96,280,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
52,98,592,"(167197.25668808073, 84293.91883073747)","['Shotwell St', '16th St']"
53,24,368,"(167530.64184807986, 84095.57933240384)","['Folsom St', 'Enterprise St']"
53,69,221,"(167530.64184807986, 84095.57933240384)","['Folsom St', 'Enterprise St']"
53,364,256,"(167530.64184807986, 84095.57933240384)","['Folsom St', 'Enterprise St']"
54,79,34,"(165795.5331135802, 84182.38624540716)","['Rondel Pl', '16th St']"
54,81,106,"(165795.5331135802, 84182.38624540716)","['Rondel Pl', '16th St']"
54,365,437,"(165795.5331135802, 84182.38624540716)","['Rondel Pl', '16th St']"
55,26,606,"(168145.7059066631, 84366.37767532468)","['Treat Ave', 'Harrison St', '16th St']"
55,61,464,"(168145.7059066631, 84366.37767532468)","['Treat Ave', 'Harrison St', '16th St']"
55,63,205,"(168145.7059066631, 84366.37767532468)","['Treat Ave', 'Harrison St', '16th St']"
55,69,633,"(168145.7059066631, 84366.37767532468)","['Treat Ave', 'Harrison St', '16th St']"
55,102,189,"(168145.7059066631, 84366.37767532468)","['Treat Ave', 'Harrison St', '16th St']"
56,39,182,"(164967.93962441385, 83997.156957075)","['Guerrero St', 'BORDER']"
56,64,122,"(164967.93962441385, 83997.156957075)","['Guerrero St', 'BORDER']"
57,40,191,"(164992.21746299416, 84016.46334890276)","['Guerrero St', 'Gaiser Ct']"
57,65,105,"(164992.21746299416, 84016.46334890276)","['Guerrero St', 'Gaiser Ct']"
57,366,115,"(164992.21746299416, 84016.46334890276)","['Guerrero St', 'Gaiser Ct']"
58,49,240,"(164290.8848761618, 84067.98686790466)","['Dolores St', '16th St']"
58,59,42,"(164290.8848761618, 84067.98686790466)","['Dolores St', '16th St']"
58,66,256,"(164290.8848761618, 84067.98686790466)","['Dolores St', '16th St']"
58,367,325,"(164290.8848761618, 84067.98686790466)","['Dolores St', '16th St']"
59,50,239,"(164333.6689113304, 84070.18272965401)","['Dolores St', '16th St']"
59,58,42,"(164333.6689113304, 84070.18272965401)","['Dolores St', '16th St']"
59,67,259,"(164333.6689113304, 84070.18272965401)","['Dolores St', '16th St']"
59,68,501,"(164333.6689113304, 84070.18272965401)","['Dolores St', '16th St']"
60,42,298,"(165327.5163330771, 84152.38630540669)","['Albion St', '16th St']"
60,73,68,"(165327.5163330771, 84152.38630540669)","['Albion St', '16th St']"
60,76,262,"(165327.5163330771, 84152.38630540669)","['Albion St', '16th St']"
61,34,14,"(168178.84429182857, 83903.5574067384)","['Harrison St', '17th St']"
61,55,464,"(168178.84429182857, 83903.5574067384)","['Harrison St', '17th St']"
61,62,204,"(168178.84429182857, 83903.5574067384)","['Harrison St', '17th St']"
62,61,204,"(168383.22183582932, 83918.93336024135)","['17th St', 'Alabama St']"
62,63,465,"(168383.22183582932, 83918.93336024135)","['17th St', 'Alabama St']"
63,55,205,"(168350.07918557897, 84383.57383515686)","['Alabama St', '16th St']"
63,62,465,"(168350.07918557897, 84383.57383515686)","['Alabama St', '16th St']"
63,103,468,"(168350.07918557897, 84383.57383515686)","['Alabama St', '16th St']"
63,104,278,"(168350.07918557897, 84383.57383515686)","['Alabama St', '16th St']"
64,56,122,"(164956.0534933284, 84119.14326165617)","['Guerrero St', '16th St']"
64,65,28,"(164956.0534933284, 84119.14326165617)","['Guerrero St', '16th St']"
64,68,122,"(164956.0534933284, 84119.14326165617)","['Guerrero St', '16th St']"
64,71,595,"(164956.0534933284, 84119.14326165617)","['Guerrero St', '16th St']"
65,57,105,"(164984.672202494, 84121.70034315437)","['Guerrero St', '16th St']"
65,64,28,"(164984.672202494, 84121.70034315437)","['Guerrero St', '16th St']"
65,72,594,"(164984.672202494, 84121.70034315437)","['Guerrero St', '16th St']"
65,73,275,"(164984.672202494, 84121.70034315437)","['Guerrero St', '16th St']"
66,58,256,"(164271.45184416324, 84323.97880998999)","['Dolores St', 'No_Name']"
66,67,41,"(164271.45184416324, 84323.97880998999)","['Dolores St', 'No_Name']"
66,100,151,"(164271.45184416324, 84323.97880998999)","['Dolores St', 'No_Name']"
67,59,259,"(164312.50031849742, 84328.3587224856)","['No_Name', 'Dolores St']"
67,66,41,"(164312.50031849742, 84328.3587224856)","['No_Name', 'Dolores St']"
67,101,151,"(164312.50031849742, 84328.3587224856)","['No_Name', 'Dolores St']"
68,59,501,"(164834.06325174496, 84108.54977890849)","['16th St', 'Spencer St']"
68,64,122,"(164834.06325174496, 84108.54977890849)","['16th St', 'Spencer St']"
68,70,167,"(164834.06325174496, 84108.54977890849)","['16th St', 'Spencer St']"
69,52,317,"(167513.79312849417, 84316.61169873923)","['16th St', 'Folsom St']"
69,53,221,"(167513.79312849417, 84316.61169873923)","['16th St', 'Folsom St']"
69,55,633,"(167513.79312849417, 84316.61169873923)","['16th St', 'Folsom St']"
69,99,593,"(167513.79312849417, 84316.61169873923)","['16th St', 'Folsom St']"
70,68,167,"(164821.87626824528, 84276.05502132326)","['Spencer St', 'BORDER']"
71,64,595,"(164912.5276617445, 84713.42258490622)","['Guerrero St', '15th St']"
71,72,27,"(164912.5276617445, 84713.42258490622)","['Guerrero St', '15th St']"
71,114,254,"(164912.5276617445, 84713.42258490622)","['Guerrero St', '15th St']"
71,117,353,"(164912.5276617445, 84713.42258490622)","['Guerrero St', '15th St']"
72,65,594,"(164939.70083574578, 84714.52232024074)","['Guerrero St', '15th St']"
72,71,27,"(164939.70083574578, 84714.52232024074)","['Guerrero St', '15th St']"
72,75,273,"(164939.70083574578, 84714.52232024074)","['Guerrero St', '15th St']"
72,118,338,"(164939.70083574578, 84714.52232024074)","['Guerrero St', '15th St']"
73,60,68,"(165259.2940285802, 84147.99655040354)","['16th St', 'Albion St']"
73,65,275,"(165259.2940285802, 84147.99655040354)","['16th St', 'Albion St']"
73,75,592,"(165259.2940285802, 84147.99655040354)","['16th St', 'Albion St']"
74,43,43,"(165611.39174957946, 84168.12839990854)","['Valencia St', '16th St']"
74,76,21,"(165611.39174957946, 84168.12839990854)","['Valencia St', '16th St']"
74,77,299,"(165611.39174957946, 84168.12839990854)","['Valencia St', '16th St']"
74,78,15,"(165611.39174957946, 84168.12839990854)","['Valencia St', '16th St']"
75,72,273,"(165212.5828359127, 84738.2686638236)","['Albion St', '15th St']"
75,73,592,"(165212.5828359127, 84738.2686638236)","['Albion St', '15th St']"
75,119,337,"(165212.5828359127, 84738.2686638236)","['Albion St', '15th St']"
76,60,262,"(165589.7106905803, 84166.66514823586)","['16th St', 'BORDER']"
76,74,21,"(165589.7106905803, 84166.66514823586)","['16th St', 'BORDER']"
77,74,299,"(165587.8862191625, 84467.08777573705)","['Valencia St', 'Sparrow St']"
77,80,149,"(165587.8862191625, 84467.08777573705)","['Valencia St', 'Sparrow St']"
77,106,302,"(165587.8862191625, 84467.08777573705)","['Valencia St', 'Sparrow St']"
78,74,15,"(165627.29099599645, 84169.22551057488)","['16th St', 'BORDER']"
78,79,134,"(165627.29099599645, 84169.22551057488)","['16th St', 'BORDER']"
79,54,34,"(165761.1329199113, 84180.19071173668)","['16th St', 'Caledonia St']"
79,78,134,"(165761.1329199113, 84180.19071173668)","['16th St', 'Caledonia St']"
79,80,301,"(165761.1329199113, 84180.19071173668)","['16th St', 'Caledonia St']"
80,77,149,"(165736.75829674676, 84480.2419489026)","['Caledonia St', 'Sparrow St']"
80,79,301,"(165736.75829674676, 84480.2419489026)","['Caledonia St', 'Sparrow St']"
80,110,297,"(165736.75829674676, 84480.2419489026)","['Caledonia St', 'Sparrow St']"
81,45,87,"(165901.62378066406, 84191.52271007001)","['16th St', 'Julian Ave']"
81,54,106,"(165901.62378066406, 84191.52271007001)","['16th St', 'Julian Ave']"
81,82,595,"(165901.62378066406, 84191.52271007001)","['16th St', 'Julian Ave']"
82,81,595,"(165851.4289991632, 84784.70590690523)","['Julian Ave', '15th St']"
82,84,123,"(165851.4289991632, 84784.70590690523)","['Julian Ave', '15th St']"
82,110,134,"(165851.4289991632, 84784.70590690523)","['Julian Ave', '15th St']"
82,123,585,"(165851.4289991632, 84784.70590690523)","['Julian Ave', '15th St']"
83,45,33,"(166021.590404246, 84201.02826848626)","['16th St', 'Wiese St']"
83,84,594,"(166021.590404246, 84201.02826848626)","['16th St', 'Wiese St']"
83,85,184,"(166021.590404246, 84201.02826848626)","['16th St', 'Wiese St']"
84,82,123,"(165974.57278174534, 84793.48377648741)","['Wiese St', '15th St']"
84,83,594,"(165974.57278174534, 84793.48377648741)","['Wiese St', '15th St']"
84,90,233,"(165974.57278174534, 84793.48377648741)","['Wiese St', '15th St']"
85,46,49,"(166205.73144016042, 84214.92456615716)","['16th St', 'BORDER']"
85,83,184,"(166205.73144016042, 84214.92456615716)","['16th St', 'BORDER']"
85,87,49,"(166205.73144016042, 84214.92456615716)","['16th St', 'BORDER']"
86,46,12,"(166251.69460282847, 84218.21688240767)","['Mission St', 'BORDER']"
86,87,12,"(166251.69460282847, 84218.21688240767)","['Mission St', 'BORDER']"
87,85,49,"(166250.8232134953, 84230.59776315838)","['16th St', 'Mission St']"
87,86,12,"(166250.8232134953, 84230.59776315838)","['16th St', 'Mission St']"
87,90,585,"(166250.8232134953, 84230.59776315838)","['16th St', 'Mission St']"
87,91,61,"(166250.8232134953, 84230.59776315838)","['16th St', 'Mission St']"
88,48,21,"(166532.96142874658, 84249.9904409051)","['Capp St', '16th St']"
88,91,220,"(166532.96142874658, 84249.9904409051)","['Capp St', '16th St']"
88,92,29,"(166532.96142874658, 84249.9904409051)","['Capp St', '16th St']"
89,48,29,"(166564.18872849643, 84231.06528190523)","['16th St', 'Capp St']"
89,51,321,"(166564.18872849643, 84231.06528190523)","['16th St', 'Capp St']"
89,92,21,"(166564.18872849643, 84231.06528190523)","['16th St', 'Capp St']"
90,84,233,"(166207.5614889972, 84814.6786159873)","['Mission St', '15th St']"
90,87,585,"(166207.5614889972, 84814.6786159873)","['Mission St', '15th St']"
90,124,585,"(166207.5614889972, 84814.6786159873)","['Mission St', '15th St']"
90,125,185,"(166207.5614889972, 84814.6786159873)","['Mission St', '15th St']"
91,87,61,"(166312.68595066294, 84234.25917315483)","['16th St', 'BORDER']"
91,88,220,"(166312.68595066294, 84234.25917315483)","['16th St', 'BORDER']"
92,88,29,"(166562.73630357906, 84252.18531840295)","['Capp St', '16th St']"
92,89,21,"(166562.73630357906, 84252.18531840295)","['Capp St', '16th St']"
92,93,203,"(166562.73630357906, 84252.18531840295)","['Capp St', '16th St']"
92,94,270,"(166562.73630357906, 84252.18531840295)","['Capp St', '16th St']"
93,92,203,"(166551.6828479953, 84455.74101365358)","['Capp St', 'Adair St']"
93,97,316,"(166551.6828479953, 84455.74101365358)","['Capp St', 'Adair St']"
93,105,385,"(166551.6828479953, 84455.74101365358)","['Capp St', 'Adair St']"
94,92,270,"(166832.73149849474, 84274.12621940672)","['16th St', 'BORDER']"
94,95,49,"(166832.73149849474, 84274.12621940672)","['16th St', 'BORDER']"
95,51,21,"(166882.45219957829, 84277.78500474244)","['16th St', 'S Van Ness Ave']"
95,94,49,"(166882.45219957829, 84277.78500474244)","['16th St', 'S Van Ness Ave']"
95,96,36,"(166882.45219957829, 84277.78500474244)","['16th St', 'S Van Ness Ave']"
95,97,197,"(166882.45219957829, 84277.78500474244)","['16th St', 'S Van Ness Ave']"
96,51,38,"(166917.43310074508, 84272.33488440514)","['16th St', 'BORDER']"
96,52,280,"(166917.43310074508, 84272.33488440514)","['16th St', 'BORDER']"
96,95,36,"(166917.43310074508, 84272.33488440514)","['16th St', 'BORDER']"
97,93,316,"(166867.35183607787, 84474.42011015862)","['S Van Ness Ave', 'Adair St']"
97,95,197,"(166867.35183607787, 84474.42011015862)","['S Van Ness Ave', 'Adair St']"
97,107,392,"(166867.35183607787, 84474.42011015862)","['S Van Ness Ave', 'Adair St']"
98,52,592,"(167149.6360484138, 84884.91568023711)","['Shotwell St', '15th St']"
98,99,319,"(167149.6360484138, 84884.91568023711)","['Shotwell St', '15th St']"
98,107,315,"(167149.6360484138, 84884.91568023711)","['Shotwell St', '15th St']"
98,132,587,"(167149.6360484138, 84884.91568023711)","['Shotwell St', '15th St']"
99,69,593,"(167468.76697183028, 84907.97304882109)","['Folsom St', '15th St']"
99,98,319,"(167468.76697183028, 84907.97304882109)","['Folsom St', '15th St']"
99,126,630,"(167468.76697183028, 84907.97304882109)","['Folsom St', '15th St']"
99,135,588,"(167468.76697183028, 84907.97304882109)","['Folsom St', '15th St']"
100,66,151,"(164259.8508174941, 84474.73342973739)","['Dolores St', 'Alert Aly']"
100,101,41,"(164259.8508174941, 84474.73342973739)","['Dolores St', 'Alert Aly']"
100,108,190,"(164259.8508174941, 84474.73342973739)","['Dolores St', 'Alert Aly']"
100,368,329,"(164259.8508174941, 84474.73342973739)","['Dolores St', 'Alert Aly']"
101,67,151,"(164301.18800516054, 84479.47784282267)","['Alert Aly', 'Dolores St']"
101,100,41,"(164301.18800516054, 84479.47784282267)","['Alert Aly', 'Dolores St']"
101,109,189,"(164301.18800516054, 84479.47784282267)","['Alert Aly', 'Dolores St']"
102,55,189,"(168131.46676191315, 84555.00131382048)","['Harrison St', 'Treat Ave']"
102,111,272,"(168131.46676191315, 84555.00131382048)","['Harrison St', 'Treat Ave']"
102,369,130,"(168131.46676191315, 84555.00131382048)","['Harrison St', 'Treat Ave']"
103,63,468,"(168310.5772960782, 84850.76122099161)","['Alabama St', '15th St']"
