NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
7,12,289,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
7,578,293,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
7,579,625,"(165135.65582441166, 81788.27784465253)","['Guerrero St', '20th St']"
8,9,293,"(165185.17639466375, 81497.33715356886)","['Guerrero St', 'BORDER']"
9,7,25,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
9,8,293,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
9,10,628,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
9,13,293,"(165161.09704649448, 81790.10559690744)","['Guerrero St', '20th St']"
10,0,203,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
10,9,628,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
10,14,310,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
10,580,293,"(165787.87039924413, 81835.44540123641)","['20th St', 'Valencia St']"
11,12,625,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
11,27,287,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
11,579,295,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
11,581,43,"(164489.72338924557, 82034.99552707374)","['Dolores St', 'Cumberland St']"
12,7,289,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
12,11,625,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
12,28,293,"(165113.3130213283, 82077.04137473553)","['Guerrero St', 'Cumberland St']"
13,9,293,"(165139.33101391047, 82082.5108519867)","['Guerrero St', 'BORDER']"
13,29,289,"(165139.33101391047, 82082.5108519867)","['Guerrero St', 'BORDER']"
14,10,310,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
14,30,279,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
14,582,123,"(165764.068937663, 82144.96413915604)","['Valencia St', 'Cunningham Pl']"
15,0,587,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
15,16,199,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
15,30,206,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
15,46,578,"(165949.58267424628, 82437.06886990368)","['Lexington St', '19th St']"
16,1,580,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
16,15,199,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
16,17,239,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
16,47,582,"(166148.191200912, 82450.24108765274)","['San Carlos St', '19th St']"
17,2,582,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
17,16,239,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
17,18,314,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
17,48,584,"(166387.5624413304, 82465.61310415715)","['Mission St', '19th St']"
18,3,585,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
18,17,314,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
18,19,317,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
18,49,586,"(166700.65006974712, 82492.30071482062)","['Capp St', '19th St']"
19,4,580,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
19,18,317,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
19,20,302,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
19,52,588,"(167017.49786124378, 82512.43879790604)","['S Van Ness Ave', '19th St']"
20,5,586,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
20,19,302,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
20,22,329,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
20,56,582,"(167318.7311826609, 82539.12968940288)","['Shotwell St', '19th St']"
21,29,212,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
21,41,587,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
21,42,177,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
21,583,416,"(165329.47433441132, 82385.90099323541)","['Linda St', '19th St']"
22,6,587,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
22,20,329,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
22,40,309,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
22,58,579,"(167647.13964657858, 82565.46953173727)","['Folsom St', '19th St']"
23,6,331,"(168022.89873757958, 82006.281345658)","['20th St', 'No_Name']"
23,24,377,"(168022.89873757958, 82006.281345658)","['20th St', 'No_Name']"
24,23,377,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
24,25,289,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
24,40,240,"(168003.6714138277, 82382.80323040485)","['No_Name', 'Mistral St', 'Treat Ave']"
25,24,289,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
25,44,93,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
25,584,383,"(168291.89524682984, 82410.59221681952)","['Mistral St', 'Harrison St']"
26,27,47,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
26,34,287,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
26,581,287,"(164421.13231907785, 82318.64948732406)","['Dolores St', '19th St']"
27,11,287,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
27,26,47,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
27,35,286,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
27,36,285,"(164468.5446258299, 82321.93917890638)","['Dolores St', '19th St']"
28,12,293,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
28,29,26,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
28,36,339,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
28,38,582,"(165091.83701441064, 82369.44662982225)","['Guerrero St', '19th St']"
29,13,289,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
29,21,212,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
29,28,26,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
29,39,581,"(165117.85566316172, 82371.63855457306)","['Guerrero St', '19th St']"
30,14,279,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
30,15,206,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
30,42,239,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
30,45,577,"(165743.74614366144, 82423.89599598944)","['19th St', 'Valencia St']"
31,32,66,"(164077.40072307736, 82270.13186781853)","['Mission Delores Park', 'BORDER']"
32,31,66,"(164137.24345116317, 82277.06525290757)","['Mission Delores Park', 'BORDER']"
32,33,30,"(164137.24345116317, 82277.06525290757)","['Mission Delores Park', 'BORDER']"
33,32,30,"(164141.28346933052, 82307.29058615863)","['Mission Delores Park', 'BORDER']"
33,585,77,"(164141.28346933052, 82307.29058615863)","['Mission Delores Park', 'BORDER']"
34,26,287,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
34,35,44,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
34,60,293,"(164398.7980461605, 82605.59281107038)","['Dolores St', 'No_Name']"
35,27,286,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
35,34,44,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
35,61,294,"(164443.60799591243, 82607.78932899237)","['No_Name', 'Dolores St']"
36,27,285,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
36,28,339,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
36,37,584,"(164753.01649782807, 82341.3138120696)","['19th St', 'Oakwood St']"
37,36,584,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
37,38,341,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
37,61,285,"(164705.73706482723, 82924.30313165486)","['Oakwood St', '18th St']"
38,28,582,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
38,37,341,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
38,39,26,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
38,67,284,"(165045.99655491114, 82949.8867419064)","['Guerrero St', '18th St']"
39,29,581,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
39,38,26,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
39,41,228,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
39,68,285,"(165072.88199982792, 82951.71482224017)","['Guerrero St', '18th St']"
40,22,309,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
40,24,240,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
40,50,317,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
40,59,583,"(167956.17872666195, 82588.89304132015)","['Treat Ave', '19th St']"
41,21,587,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
41,39,228,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
41,70,56,"(165300.39532432705, 82969.62292290479)","['Linda St', '18th St']"
42,21,177,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
42,30,239,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
42,43,581,"(165505.82207882777, 82401.24709115177)","['19th St', 'Lapidge St']"
43,42,581,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
43,45,241,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
43,70,103,"(165459.6840477474, 82981.32237457484)","['Lapidge St', '18th St']"
44,25,93,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
44,50,112,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
44,51,205,"(168285.786991328, 82503.81184665859)","['Harrison St', '19th St']"
45,30,577,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
45,43,241,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
45,46,217,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
45,73,318,"(165700.78428732976, 82999.96603807062)","['Valencia St', '18th St']"
46,15,578,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
46,45,217,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
46,47,206,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
46,76,313,"(165917.89048041403, 83014.59888282418)","['Lexington St', '18th St']"
47,16,582,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
47,46,206,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
47,48,219,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
47,78,317,"(166123.72110549733, 83031.77863848954)","['San Carlos St', '18th St']"
48,17,584,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
48,47,219,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
48,49,315,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
48,79,318,"(166342.84993232787, 83048.23628273606)","['Mission St', '18th St']"
49,18,586,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
49,48,315,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
49,52,315,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
49,81,581,"(166657.08650857955, 83076.74475590885)","['Capp St', '18th St']"
50,40,317,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
50,44,112,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
50,62,354,"(168272.7325554937, 82615.96450948715)","['Harrison St', '19th St']"
51,44,205,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
51,53,471,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
51,54,78,"(168491.332511995, 82516.63990499079)","['19th St', 'Alabama St']"
52,19,588,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
52,49,315,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
52,56,313,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
52,82,584,"(166971.3247252442, 83099.43040607125)","['S Van Ness Ave', '18th St']"
53,51,471,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
53,55,269,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
53,62,216,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
53,72,462,"(168460.78598516062, 82986.74362356961)","['Alabama St', '18th St']"
54,51,78,"(168569.96588491276, 82521.77014407516)","['19th St', 'BORDER']"
55,53,269,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
55,74,471,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
55,75,285,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
55,586,467,"(168729.34975249693, 83002.14812032133)","['Florida St', '18th St']"
56,20,582,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
56,52,313,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
56,58,320,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
56,83,584,"(167284.1174067445, 83120.6626470685)","['Shotwell St', '18th St']"
57,60,640,"(163737.57135024667, 82845.40597973764)","['Church St', '18th St']"
57,63,14,"(163737.57135024667, 82845.40597973764)","['Church St', '18th St']"
57,64,228,"(163737.57135024667, 82845.40597973764)","['Church St', '18th St']"
57,587,283,"(163737.57135024667, 82845.40597973764)","['Church St', '18th St']"
58,22,579,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
58,56,320,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
58,59,312,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
58,85,586,"(167603.55836891383, 83143.35748357326)","['Folsom St', '18th St']"
59,40,583,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
59,58,312,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
59,69,314,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
59,86,612,"(167914.90190633014, 83171.15106315911)","['Treat Ave', '18th St']"
60,34,293,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
60,57,640,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
60,61,45,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
60,65,286,"(164375.88470616192, 82897.99839423597)","['Dolores St', '18th St']"
61,35,294,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
61,37,285,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
61,60,45,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
61,66,287,"(164420.98304116353, 82901.28742965311)","['18th St', 'Dolores St']"
62,50,354,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
62,53,216,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
62,69,231,"(168245.41666524485, 82969.17804190516)","['18th St', 'Harrison St']"
63,57,14,"(163723.4056961611, 82844.31018140912)","['18th St', 'BORDER']"
63,588,624,"(163723.4056961611, 82844.31018140912)","['18th St', 'BORDER']"
64,57,228,"(163723.64224424586, 83072.99541956931)","['Church St', 'BORDER']"
64,80,67,"(163723.64224424586, 83072.99541956931)","['Church St', 'BORDER']"
65,60,286,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
65,66,43,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
65,87,158,"(164355.57536358014, 83184.21402915567)","['Dolores St', 'Dorland St']"
66,61,287,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
66,65,43,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
66,67,629,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
66,88,158,"(164398.64942441136, 83187.50240840763)","['Dolores St', 'Dorland St']"
67,38,284,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
67,66,629,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
67,91,303,"(165026.54777491093, 83233.9173418209)","['Guerrero St', 'Dorland St']"
68,39,285,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
68,92,301,"(165051.11990424618, 83236.47311098874)","['Guerrero St', 'BORDER']"
69,59,314,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
69,62,231,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
69,90,230,"(168228.26840557903, 83199.67725282162)","['Harrison St', '18th St']"
70,41,56,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
70,43,103,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
70,71,224,"(165356.4788735807, 82973.64489649236)","['18th St', 'Dearborn St']"
71,70,224,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
71,89,363,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
71,589,135,"(165306.97995682806, 83192.84819824249)","['Dearborn St', 'Bird St']"
72,53,462,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
72,74,265,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
72,90,210,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
72,101,473,"(168422.43927707896, 83447.37623248994)","['Alabama St', 'Mariposa St']"
73,45,318,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
73,76,210,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
73,93,130,"(165675.53663441166, 83317.86008732021)","['Valencia St', 'Sycamore St']"
74,55,471,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
74,72,265,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
74,77,291,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
74,104,459,"(168687.23631966114, 83471.5185726583)","['Florida St', 'Mariposa St']"
75,55,285,"(169014.39019291103, 83020.8396839872)","['18th St', 'Bryant St']"
75,77,471,"(169014.39019291103, 83020.8396839872)","['18th St', 'Bryant St']"
76,46,313,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
76,73,210,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
76,78,213,"(165885.7038649954, 83326.30003107339)","['Lexington St', 'Sycamore St']"
77,74,291,"(168978.34269282967, 83490.57627732307)","['Bryant St', 'Mariposa St']"
77,75,471,"(168978.34269282967, 83490.57627732307)","['Bryant St', 'Mariposa St']"
77,107,462,"(168978.34269282967, 83490.57627732307)","['Bryant St', 'Mariposa St']"
77,108,272,"(168978.34269282967, 83490.57627732307)","['Bryant St', 'Mariposa St']"
78,47,317,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
78,76,213,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
78,79,220,"(166097.89077657834, 83347.85149715841)","['San Carlos St', 'Sycamore St']"
79,48,318,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
79,78,220,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
79,97,132,"(166317.3056920804, 83366.13000390679)","['Mission St', 'Sycamore St']"
80,64,67,"(163719.2902188301, 83140.36208274215)","['Church St', 'Dorland St']"
80,84,294,"(163719.2902188301, 83140.36208274215)","['Church St', 'Dorland St']"
80,590,648,"(163719.2902188301, 83140.36208274215)","['Church St', 'Dorland St']"
81,49,581,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
81,82,318,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
81,118,31,"(166611.79230782762, 83656.09005390853)","['Capp St', '17th St']"
82,52,584,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
82,81,318,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
82,83,319,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
82,122,576,"(166929.4914755784, 83682.41808523983)","['S Van Ness Ave', '17th St']"
83,56,584,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
83,82,319,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
83,85,311,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
83,124,592,"(167247.7700384967, 83704.0158110708)","['Shotwell St', '17th St']"
84,80,294,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
84,99,262,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
84,100,396,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
84,591,634,"(163688.86803557724, 83432.76668165624)","['Church St', '17th St']"
85,58,586,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
85,83,311,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
85,86,457,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
85,125,368,"(167558.53089991212, 83728.16340057552)","['Folsom St', '17th St']"
86,59,612,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
86,85,457,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
86,98,202,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
86,127,606,"(168012.6694273278, 83775.67577274144)","['Treat Ave', '17th St']"
87,65,158,"(164343.97138416395, 83342.6159433201)","['Dolores St', 'BORDER']"
87,94,139,"(164343.97138416395, 83342.6159433201)","['Dolores St', 'BORDER']"
88,66,158,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
88,95,140,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
88,96,351,"(164388.77969349548, 83345.54047815502)","['Dolores St', 'Dolores Ter']"
89,71,363,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
89,92,238,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
89,112,91,"(165268.13751482964, 83553.70836890489)","['Dearborn St', '17th St']"
90,69,230,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
90,72,210,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
90,98,460,"(168212.27729582787, 83429.44877490401)","['Mariposa St', 'Harrison St']"
91,67,303,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
91,92,27,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
91,95,625,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
91,110,279,"(165003.3362071626, 83536.15427015722)","['Guerrero St', '17th St']"
92,68,301,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
92,89,238,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
92,91,27,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
92,111,289,"(165030.51036541164, 83537.61850607395)","['17th St', 'Guerrero St']"
93,73,130,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
93,97,643,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
93,102,136,"(165665.6678877473, 83448.22235940397)","['Valencia St', 'Clarion Aly']"
94,87,139,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
94,95,44,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
94,100,251,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
94,105,191,"(164335.26339633018, 83481.71835540235)","['Dolores St', '17th St']"
95,88,140,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
95,91,625,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
95,94,44,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
95,106,190,"(164380.07137757912, 83485.73540773988)","['17th St', 'Dolores St']"
96,88,351,"(164739.44172183052, 83370.03025857359)","['Dolores Ter', 'BORDER']"
97,79,132,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
97,93,643,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
97,109,133,"(166306.8552536629, 83498.31248231977)","['Mission St', 'Clarion Aly']"
98,86,202,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
98,90,460,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
98,133,14,"(168180.29540441185, 83888.6279746592)","['Harrison St', '17th St']"
99,84,262,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
99,103,396,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
99,123,325,"(163677.24469924718, 83694.58669607341)","['Church St', 'Chula Ln']"
