NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
11,12,151,"(166772.1945460774, 79568.57788773626)","['Lilac St', '24th St']"
11,1313,582,"(166772.1945460774, 79568.57788773626)","['Lilac St', '24th St']"
12,11,151,"(166923.406842079, 79579.91874432564)","['Capp St', '24th St']"
12,13,153,"(166923.406842079, 79579.91874432564)","['Capp St', '24th St']"
12,34,583,"(166923.406842079, 79579.91874432564)","['Capp St', '24th St']"
12,1314,582,"(166923.406842079, 79579.91874432564)","['Capp St', '24th St']"
13,12,153,"(167076.35371466354, 79591.26124132425)","['Cypress St', '24th St']"
13,14,163,"(167076.35371466354, 79591.26124132425)","['Cypress St', '24th St']"
13,1315,582,"(167076.35371466354, 79591.26124132425)","['Cypress St', '24th St']"
14,13,163,"(167239.13062007725, 79604.06436531991)","['S Van Ness Ave', '24th St']"
14,15,314,"(167239.13062007725, 79604.06436531991)","['S Van Ness Ave', '24th St']"
14,35,584,"(167239.13062007725, 79604.06436531991)","['S Van Ness Ave', '24th St']"
14,1316,583,"(167239.13062007725, 79604.06436531991)","['S Van Ness Ave', '24th St']"
15,14,314,"(167552.82979582995, 79628.21326715499)","['Shotwell St', '24th St']"
15,16,316,"(167552.82979582995, 79628.21326715499)","['Shotwell St', '24th St']"
15,38,589,"(167552.82979582995, 79628.21326715499)","['Shotwell St', '24th St']"
15,1317,584,"(167552.82979582995, 79628.21326715499)","['Shotwell St', '24th St']"
16,15,316,"(167868.26322007924, 79652.36610598862)","['Folsom St', '24th St']"
16,17,164,"(167868.26322007924, 79652.36610598862)","['Folsom St', '24th St']"
16,40,581,"(167868.26322007924, 79652.36610598862)","['Folsom St', '24th St']"
16,1318,584,"(167868.26322007924, 79652.36610598862)","['Folsom St', '24th St']"
17,16,164,"(168032.19563499466, 79665.53897990286)","['Lucky St', '24th St']"
17,18,153,"(168032.19563499466, 79665.53897990286)","['Lucky St', '24th St']"
17,1319,585,"(168032.19563499466, 79665.53897990286)","['Lucky St', '24th St']"
18,17,153,"(168184.8528099954, 79676.15936549008)","['Treat Ave', '24th St']"
18,19,151,"(168184.8528099954, 79676.15936549008)","['Treat Ave', '24th St']"
18,41,580,"(168184.8528099954, 79676.15936549008)","['Treat Ave', '24th St']"
18,1320,585,"(168184.8528099954, 79676.15936549008)","['Treat Ave', '24th St']"
19,18,151,"(168335.77442416176, 79688.23611298949)","['Balmy St', '24th St']"
19,42,171,"(168335.77442416176, 79688.23611298949)","['Balmy St', '24th St']"
19,1321,584,"(168335.77442416176, 79688.23611298949)","['Balmy St', '24th St']"
20,57,155,"(164283.5325286612, 79966.94421698898)","['Chattanooga St', '23rd St']"
20,59,580,"(164283.5325286612, 79966.94421698898)","['Chattanooga St', '23rd St']"
20,60,154,"(164283.5325286612, 79966.94421698898)","['Chattanooga St', '23rd St']"
20,1322,587,"(164283.5325286612, 79966.94421698898)","['Chattanooga St', '23rd St']"
21,22,37,"(164600.98957091197, 79988.1466024071)","['Dolores St', '23rd St']"
21,60,163,"(164600.98957091197, 79988.1466024071)","['Dolores St', '23rd St']"
21,62,584,"(164600.98957091197, 79988.1466024071)","['Dolores St', '23rd St']"
21,1323,585,"(164600.98957091197, 79988.1466024071)","['Dolores St', '23rd St']"
22,21,37,"(164638.57545374706, 79990.34115181863)","['Dolores St', '23rd St']"
22,24,166,"(164638.57545374706, 79990.34115181863)","['Dolores St', '23rd St']"
22,63,584,"(164638.57545374706, 79990.34115181863)","['Dolores St', '23rd St']"
22,1324,584,"(164638.57545374706, 79990.34115181863)","['Dolores St', '23rd St']"
23,0,156,"(164852.10717891157, 79420.50666157156)","['24th St', 'Quane St']"
23,24,587,"(164852.10717891157, 79420.50666157156)","['24th St', 'Quane St']"
23,1324,163,"(164852.10717891157, 79420.50666157156)","['24th St', 'Quane St']"
24,22,166,"(164803.95241957903, 80006.04387632012)","['Quane St', '23rd St']"
24,23,587,"(164803.95241957903, 80006.04387632012)","['Quane St', '23rd St']"
24,25,154,"(164803.95241957903, 80006.04387632012)","['Quane St', '23rd St']"
24,64,582,"(164803.95241957903, 80006.04387632012)","['Quane St', '23rd St']"
25,0,585,"(164957.4757345803, 80018.46675173938)","['Fair Oaks St', '23rd St']"
25,24,154,"(164957.4757345803, 80018.46675173938)","['Fair Oaks St', '23rd St']"
25,65,584,"(164957.4757345803, 80018.46675173938)","['Fair Oaks St', '23rd St']"
25,66,154,"(164957.4757345803, 80018.46675173938)","['Fair Oaks St', '23rd St']"
26,1,294,"(165291.49507966265, 79751.27634123713)","['Guerrero St', 'BORDER']"
26,47,291,"(165291.49507966265, 79751.27634123713)","['Guerrero St', 'BORDER']"
27,3,294,"(165317.5163530782, 79753.10474965721)","['Guerrero St', 'Elizabeth St']"
27,28,390,"(165317.5163530782, 79753.10474965721)","['Guerrero St', 'Elizabeth St']"
27,48,292,"(165317.5163530782, 79753.10474965721)","['Guerrero St', 'Elizabeth St']"
28,4,294,"(165706.6776482463, 79780.16703148931)","['San Jose Ave', 'Elizabeth St']"
28,27,390,"(165706.6776482463, 79780.16703148931)","['San Jose Ave', 'Elizabeth St']"
28,50,295,"(165706.6776482463, 79780.16703148931)","['San Jose Ave', 'Elizabeth St']"
29,6,582,"(165921.6942785792, 80088.30289815366)","['Valencia St', '23rd St']"
29,31,316,"(165921.6942785792, 80088.30289815366)","['Valencia St', '23rd St']"
29,50,203,"(165921.6942785792, 80088.30289815366)","['Valencia St', '23rd St']"
29,70,586,"(165921.6942785792, 80088.30289815366)","['Valencia St', '23rd St']"
30,7,105,"(166126.83363207802, 79623.71458848566)","['Orange Aly', 'BORDER']"
31,8,585,"(166237.4131353274, 80111.344518736)","['Bartlett St', '23rd St']"
31,29,316,"(166237.4131353274, 80111.344518736)","['Bartlett St', '23rd St']"
31,33,329,"(166237.4131353274, 80111.344518736)","['Bartlett St', '23rd St']"
31,71,587,"(166237.4131353274, 80111.344518736)","['Bartlett St', '23rd St']"
32,9,215,"(166430.95605532825, 79757.45579082519)","['Osage Aly', 'BORDER']"
33,10,585,"(166565.2737000771, 80138.76375523955)","['Mission St', '23rd St']"
33,31,329,"(166565.2737000771, 80138.76375523955)","['Mission St', '23rd St']"
33,34,316,"(166565.2737000771, 80138.76375523955)","['Mission St', '23rd St']"
33,72,582,"(166565.2737000771, 80138.76375523955)","['Mission St', '23rd St']"
34,12,583,"(166880.99124449492, 80162.17709423602)","['Capp St', '23rd St']"
34,33,316,"(166880.99124449492, 80162.17709423602)","['Capp St', '23rd St']"
34,35,314,"(166880.99124449492, 80162.17709423602)","['Capp St', '23rd St']"
34,73,583,"(166880.99124449492, 80162.17709423602)","['Capp St', '23rd St']"
35,14,584,"(167194.3951452449, 80186.68557540327)","['S Van Ness Ave', '23rd St']"
35,34,314,"(167194.3951452449, 80186.68557540327)","['S Van Ness Ave', '23rd St']"
35,38,296,"(167194.3951452449, 80186.68557540327)","['S Van Ness Ave', '23rd St']"
35,75,582,"(167194.3951452449, 80186.68557540327)","['S Van Ness Ave', '23rd St']"
36,37,155,"(163642.54726208, 79914.71761540323)","['Vicksburg St', '23rd St']"
36,54,577,"(163642.54726208, 79914.71761540323)","['Vicksburg St', '23rd St']"
36,1325,309,"(163642.54726208, 79914.71761540323)","['Vicksburg St', '23rd St']"
36,1326,159,"(163642.54726208, 79914.71761540323)","['Vicksburg St', '23rd St']"
37,36,155,"(163798.09616357833, 79924.94955032319)","['Nellie St', '23rd St']"
37,46,164,"(163798.09616357833, 79924.94955032319)","['Nellie St', '23rd St']"
37,55,437,"(163798.09616357833, 79924.94955032319)","['Nellie St', '23rd St']"
37,1327,306,"(163798.09616357833, 79924.94955032319)","['Nellie St', '23rd St']"
38,15,589,"(167490.45196782798, 80207.91387940198)","['Shotwell St', '23rd St']"
38,35,296,"(167490.45196782798, 80207.91387940198)","['Shotwell St', '23rd St']"
38,40,334,"(167490.45196782798, 80207.91387940198)","['Shotwell St', '23rd St']"
38,76,585,"(167490.45196782798, 80207.91387940198)","['Shotwell St', '23rd St']"
39,46,194,"(163977.39928266406, 79744.01027965546)","['Church St', 'BORDER']"
39,1328,119,"(163977.39928266406, 79744.01027965546)","['Church St', 'BORDER']"
39,1329,113,"(163977.39928266406, 79744.01027965546)","['Church St', 'BORDER']"
40,16,581,"(167824.38273041323, 80232.43745240569)","['Folsom St', '23rd St']"
40,38,334,"(167824.38273041323, 80232.43745240569)","['Folsom St', '23rd St']"
40,41,317,"(167824.38273041323, 80232.43745240569)","['Folsom St', '23rd St']"
40,77,585,"(167824.38273041323, 80232.43745240569)","['Folsom St', '23rd St']"
41,18,580,"(168141.25512816384, 80254.77369382232)","['Treat Ave', '23rd St']"
41,40,317,"(168141.25512816384, 80254.77369382232)","['Treat Ave', '23rd St']"
41,43,311,"(168141.25512816384, 80254.77369382232)","['Treat Ave', '23rd St']"
41,78,595,"(168141.25512816384, 80254.77369382232)","['Treat Ave', '23rd St']"
42,19,171,"(168506.64547349513, 79701.41456431895)","['24th St', 'Harrison St']"
42,43,578,"(168506.64547349513, 79701.41456431895)","['24th St', 'Harrison St']"
43,41,311,"(168451.76631816104, 80277.47476390749)","['Harrison St', '23rd St']"
43,42,578,"(168451.76631816104, 80277.47476390749)","['Harrison St', '23rd St']"
43,44,274,"(168451.76631816104, 80277.47476390749)","['Harrison St', '23rd St']"
43,79,597,"(168451.76631816104, 80277.47476390749)","['Harrison St', '23rd St']"
44,43,274,"(168725.26839582995, 80301.6210410744)","['Alabama St', '23rd St']"
44,45,261,"(168725.26839582995, 80301.6210410744)","['Alabama St', '23rd St']"
44,80,596,"(168725.26839582995, 80301.6210410744)","['Alabama St', '23rd St']"
44,1330,582,"(168725.26839582995, 80301.6210410744)","['Alabama St', '23rd St']"
45,44,261,"(168986.0510107465, 80319.93793357164)","['Florida St', '23rd St']"
45,49,278,"(168986.0510107465, 80319.93793357164)","['Florida St', '23rd St']"
45,81,597,"(168986.0510107465, 80319.93793357164)","['Florida St', '23rd St']"
45,1331,580,"(168986.0510107465, 80319.93793357164)","['Florida St', '23rd St']"
46,37,164,"(163962.02890658006, 79937.73331740499)","['Church St', '23rd St']"
46,39,194,"(163962.02890658006, 79937.73331740499)","['Church St', '23rd St']"
46,56,582,"(163962.02890658006, 79937.73331740499)","['Church St', '23rd St']"
46,57,167,"(163962.02890658006, 79937.73331740499)","['Church St', '23rd St']"
47,26,291,"(165267.99184582755, 80041.8600776568)","['Guerrero St', '23rd St']"
47,48,28,"(165267.99184582755, 80041.8600776568)","['Guerrero St', '23rd St']"
47,66,157,"(165267.99184582755, 80041.8600776568)","['Guerrero St', '23rd St']"
47,68,282,"(165267.99184582755, 80041.8600776568)","['Guerrero St', '23rd St']"
48,27,292,"(165296.61482007802, 80044.41715915501)","['Guerrero St', '23rd St']"
48,47,28,"(165296.61482007802, 80044.41715915501)","['Guerrero St', '23rd St']"
48,50,423,"(165296.61482007802, 80044.41715915501)","['Guerrero St', '23rd St']"
48,1332,283,"(165296.61482007802, 80044.41715915501)","['Guerrero St', '23rd St']"
49,45,278,"(169263.8903500773, 80340.81387607008)","['Bryant St', '23rd St']"
49,51,266,"(169263.8903500773, 80340.81387607008)","['Bryant St', '23rd St']"
49,84,594,"(169263.8903500773, 80340.81387607008)","['Bryant St', '23rd St']"
49,1333,580,"(169263.8903500773, 80340.81387607008)","['Bryant St', '23rd St']"
50,28,295,"(165719.02014324442, 80075.49518098682)","['23rd St', 'San Jose Ave']"
50,29,203,"(165719.02014324442, 80075.49518098682)","['23rd St', 'San Jose Ave']"
50,48,423,"(165719.02014324442, 80075.49518098682)","['23rd St', 'San Jose Ave']"
50,69,293,"(165719.02014324442, 80075.49518098682)","['23rd St', 'San Jose Ave']"
51,49,266,"(169529.00628966093, 80364.96441832185)","['York St', '23rd St']"
51,85,589,"(169529.00628966093, 80364.96441832185)","['York St', '23rd St']"
51,86,255,"(169529.00628966093, 80364.96441832185)","['York St', '23rd St']"
51,1334,583,"(169529.00628966093, 80364.96441832185)","['York St', '23rd St']"
52,74,297,"(163294.3796513304, 80179.7403793186)","['Sanchez St', 'Alvarado St']"
52,1335,288,"(163294.3796513304, 80179.7403793186)","['Sanchez St', 'Alvarado St']"
52,1336,634,"(163294.3796513304, 80179.7403793186)","['Sanchez St', 'Alvarado St']"
53,1326,302,"(163452.5273009129, 80198.34631323814)","['Blanche St', 'BORDER']"
54,36,577,"(163600.49354041368, 80490.7902821526)","['Vicksburg St', '22nd St']"
54,56,324,"(163600.49354041368, 80490.7902821526)","['Vicksburg St', '22nd St']"
54,74,331,"(163600.49354041368, 80490.7902821526)","['Vicksburg St', '22nd St']"
55,37,437,"(163766.48008507863, 80360.827615574)","['Nellie St', 'BORDER']"
56,46,582,"(163923.7258335799, 80518.90472723544)","['Church St', '22nd St']"
56,54,324,"(163923.7258335799, 80518.90472723544)","['Church St', '22nd St']"
56,59,318,"(163923.7258335799, 80518.90472723544)","['Church St', '22nd St']"
56,93,302,"(163923.7258335799, 80518.90472723544)","['Church St', '22nd St']"
57,20,155,"(164128.85206374526, 79954.52462240309)","['23rd St', 'Severn St']"
57,46,167,"(164128.85206374526, 79954.52462240309)","['23rd St', 'Severn St']"
57,58,483,"(164128.85206374526, 79954.52462240309)","['23rd St', 'Severn St']"
58,57,483,"(164104.44692882895, 80437.37929973751)","['Severn St', 'BORDER']"
59,20,580,"(164241.46404324472, 80546.2934519872)","['Chattanooga St', '22nd St']"
59,56,318,"(164241.46404324472, 80546.2934519872)","['Chattanooga St', '22nd St']"
59,62,316,"(164241.46404324472, 80546.2934519872)","['Chattanooga St', '22nd St']"
59,94,581,"(164241.46404324472, 80546.2934519872)","['Chattanooga St', '22nd St']"
60,20,154,"(164437.6349107474, 79977.5436052382)","['23rd St', 'Mersey St']"
60,21,163,"(164437.6349107474, 79977.5436052382)","['23rd St', 'Mersey St']"
60,61,84,"(164437.6349107474, 79977.5436052382)","['23rd St', 'Mersey St']"
61,60,84,"(164432.69791274518, 80062.38890799135)","['Mersey St', 'BORDER']"
62,21,584,"(164556.60055207834, 80571.13625007123)","['Dolores St', '22nd St']"
62,59,316,"(164556.60055207834, 80571.13625007123)","['Dolores St', '22nd St']"
62,63,44,"(164556.60055207834, 80571.13625007123)","['Dolores St', '22nd St']"
62,95,292,"(164556.60055207834, 80571.13625007123)","['Dolores St', '22nd St']"
63,22,584,"(164601.12441316247, 80573.69694048911)","['Dolores St', '22nd St']"
63,62,44,"(164601.12441316247, 80573.69694048911)","['Dolores St', '22nd St']"
63,64,165,"(164601.12441316247, 80573.69694048911)","['Dolores St', '22nd St']"
63,96,293,"(164601.12441316247, 80573.69694048911)","['Dolores St', '22nd St']"
64,24,582,"(164765.92034341395, 80586.85012940317)","['Quane St', '22nd St']"
64,63,165,"(164765.92034341395, 80586.85012940317)","['Quane St', '22nd St']"
64,65,143,"(164765.92034341395, 80586.85012940317)","['Quane St', '22nd St']"
64,97,586,"(164765.92034341395, 80586.85012940317)","['Quane St', '22nd St']"
65,25,584,"(164908.74223624542, 80601.09058649093)","['Fair Oaks St', '22nd St']"
65,64,143,"(164908.74223624542, 80601.09058649093)","['Fair Oaks St', '22nd St']"
65,67,156,"(164908.74223624542, 80601.09058649093)","['Fair Oaks St', '22nd St']"
65,98,581,"(164908.74223624542, 80601.09058649093)","['Fair Oaks St', '22nd St']"
66,25,154,"(165110.99904957786, 80030.89061140269)","['23rd St', 'Ames St']"
66,47,157,"(165110.99904957786, 80030.89061140269)","['23rd St', 'Ames St']"
66,67,583,"(165110.99904957786, 80030.89061140269)","['23rd St', 'Ames St']"
67,65,156,"(165064.86462741345, 80612.42258482426)","['Ames St', '22nd St']"
67,66,583,"(165064.86462741345, 80612.42258482426)","['Ames St', '22nd St']"
67,82,159,"(165064.86462741345, 80612.42258482426)","['Ames St', '22nd St']"
67,99,583,"(165064.86462741345, 80612.42258482426)","['Ames St', '22nd St']"
68,47,282,"(165247.96137407795, 80323.340813905)","['Guerrero St', 'BORDER']"
68,82,300,"(165247.96137407795, 80323.340813905)","['Guerrero St', 'BORDER']"
69,50,293,"(165720.66548116133, 80369.36335965246)","['San Jose Ave', 'Alvarado St']"
69,87,295,"(165720.66548116133, 80369.36335965246)","['San Jose Ave', 'Alvarado St']"
69,1332,448,"(165720.66548116133, 80369.36335965246)","['San Jose Ave', 'Alvarado St']"
70,29,586,"(165876.4089360796, 80673.47495615482)","['Valencia St', '22nd St']"
70,71,316,"(165876.4089360796, 80673.47495615482)","['Valencia St', '22nd St']"
70,87,129,"(165876.4089360796, 80673.47495615482)","['Valencia St', '22nd St']"
70,102,290,"(165876.4089360796, 80673.47495615482)","['Valencia St', '22nd St']"
71,31,587,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
71,70,316,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
71,72,328,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
71,103,581,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
72,33,582,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
72,71,328,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
72,73,316,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
72,105,581,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
73,34,583,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
73,72,316,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
73,75,314,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
73,106,586,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
74,52,297,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
74,54,331,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
74,92,297,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
74,1337,644,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
75,35,582,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
75,73,314,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
75,76,315,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
75,107,585,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
76,38,585,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
76,75,315,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
76,77,316,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
76,109,587,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
77,40,585,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
77,76,316,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
77,78,307,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
77,110,581,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
78,41,595,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
78,77,307,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
78,79,327,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
78,112,576,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
79,43,597,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
79,78,327,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
79,80,251,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
79,115,587,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
80,44,596,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
80,79,251,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
80,81,259,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
80,116,584,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
81,45,597,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
81,80,259,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
81,84,284,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
81,117,574,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
82,67,159,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
82,68,300,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
82,83,27,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
82,100,290,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
83,82,27,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
83,87,497,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
83,101,294,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
83,1332,299,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
84,49,594,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
84,81,284,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
84,85,274,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
84,120,575,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
85,51,589,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
85,84,274,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
85,88,245,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
85,121,572,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
86,51,255,"(169783.42605641112, 80385.83543957025)","['23rd St', 'Hampshire St']"
86,88,587,"(169783.42605641112, 80385.83543957025)","['23rd St', 'Hampshire St']"
87,69,295,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
87,70,129,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
87,83,497,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
88,85,245,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
88,86,587,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
88,89,275,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
88,124,588,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
89,88,275,"(169998.25600732863, 80986.41461899132)","['Potrero Ave', '22nd St']"
89,90,30,"(169998.25600732863, 80986.41461899132)","['Potrero Ave', '22nd St']"
89,125,239,"(169998.25600732863, 80986.41461899132)","['Potrero Ave', '22nd St']"
89,1338,584,"(169998.25600732863, 80986.41461899132)","['Potrero Ave', '22nd St']"
90,89,30,"(170029.19065674394, 80988.24958907068)","['Potrero Ave', '22nd St']"
90,126,242,"(170029.19065674394, 80988.24958907068)","['Potrero Ave', '22nd St']"
90,1339,584,"(170029.19065674394, 80988.24958907068)","['Potrero Ave', '22nd St']"
91,92,645,"(162609.33869857714, 80717.44894957542)","['Noe St', 'Hill St']"
91,104,288,"(162609.33869857714, 80717.44894957542)","['Noe St', 'Hill St']"
91,1337,291,"(162609.33869857714, 80717.44894957542)","['Noe St', 'Hill St']"
91,1340,635,"(162609.33869857714, 80717.44894957542)","['Noe St', 'Hill St']"
92,74,297,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
92,91,645,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
92,93,640,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
92,108,279,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
93,56,302,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
93,92,640,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
93,111,282,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
94,59,581,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
94,111,334,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
94,113,315,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
95,62,292,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
95,96,42,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
95,113,290,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
