NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
37,36,316,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
37,38,328,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
37,66,581,"(166192.12090307847, 80696.88009307534)","['Bartlett St', '22nd St']"
38,11,582,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
38,37,328,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
38,39,316,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
38,67,581,"(166519.68684899434, 80719.20058649033)","['Mission St', '22nd St']"
39,12,583,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
39,38,316,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
39,41,314,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
39,68,586,"(166835.39750366285, 80744.07028740644)","['Capp St', '22nd St']"
40,22,331,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
40,55,297,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
40,1215,297,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
40,1216,644,"(163269.45122349635, 80476.15153190494)","['22nd St', 'Sanchez St']"
41,13,582,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
41,39,314,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
41,42,315,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
41,69,585,"(167149.08388416097, 80767.85009548813)","['S Van Ness Ave', '22nd St']"
42,14,585,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
42,41,315,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
42,43,316,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
42,71,587,"(167463.9261022471, 80791.63384057581)","['Shotwell St', '22nd St']"
43,15,585,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
43,42,316,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
43,44,307,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
43,72,581,"(167779.34607508034, 80816.51436823606)","['Folsom St', '22nd St']"
44,16,595,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
44,43,307,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
44,45,327,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
44,74,576,"(168085.22144757956, 80847.94934473932)","['Treat Ave', '22nd St']"
45,17,597,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
45,44,327,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
45,46,251,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
45,77,587,"(168411.33726516366, 80873.20519974083)","['Harrison St', '22nd St']"
46,18,596,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
46,45,251,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
46,48,259,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
46,78,584,"(168662.28328558058, 80894.79242690653)","['Alabama St', '22nd St']"
47,18,261,"(168986.0510107465, 80319.93793357164)","['23rd St', 'Florida St']"
47,48,597,"(168986.0510107465, 80319.93793357164)","['23rd St', 'Florida St']"
48,46,259,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
48,47,597,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
48,51,284,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
48,79,574,"(168921.03572082892, 80914.20052456856)","['Florida St', '22nd St']"
49,33,159,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
49,34,300,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
49,50,27,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
49,63,290,"(165224.4564998299, 80623.39237915725)","['Guerrero St', '22nd St']"
50,49,27,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
50,53,497,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
50,64,294,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
50,1212,299,"(165251.92265224457, 80624.85661507398)","['Guerrero St', '22nd St']"
51,48,284,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
51,52,274,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
51,82,575,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
51,1217,594,"(169204.65293574706, 80931.80121115595)","['Bryant St', '22nd St']"
52,51,274,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
52,54,245,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
52,83,572,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
52,1218,589,"(169478.43913357705, 80950.85694732517)","['York St', '22nd St']"
53,35,295,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
53,36,129,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
53,50,497,"(165747.4643120803, 80663.23908423632)","['22nd St', 'San Jose Ave']"
54,52,245,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
54,85,588,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
54,86,275,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
54,1219,587,"(169723.02394624427, 80969.90218482167)","['Hampshire St', '22nd St']"
55,40,297,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
55,56,640,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
55,70,279,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
55,1220,645,"(163252.04082524404, 80772.92882549018)","['Sanchez St', 'Hill St']"
56,23,302,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
56,55,640,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
56,73,282,"(163890.6947316639, 80819.31948073953)","['Church St', 'Hill St']"
57,25,581,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
57,73,334,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
57,75,315,"(164199.6865677461, 81126.0071875751)","['Chattanooga St', '21st St']"
58,28,292,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
58,59,42,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
58,75,290,"(164534.5513835773, 80862.44898765534)","['Dolores St', 'No_Name']"
59,29,293,"(164576.47255957872, 80865.7373669073)","['No_Name', 'Dolores St']"
59,58,42,"(164576.47255957872, 80865.7373669073)","['No_Name', 'Dolores St']"
59,76,290,"(164576.47255957872, 80865.7373669073)","['No_Name', 'Dolores St']"
60,30,586,"(164704.4709912464, 81169.83518390357)","['Quane St', '21st St']"
60,61,159,"(164704.4709912464, 81169.83518390357)","['Quane St', '21st St']"
60,76,150,"(164704.4709912464, 81169.83518390357)","['Quane St', '21st St']"
61,31,581,"(164863.19213049486, 81180.43818107247)","['Fair Oaks St', '21st St']"
61,60,159,"(164863.19213049486, 81180.43818107247)","['Fair Oaks St', '21st St']"
61,62,154,"(164863.19213049486, 81180.43818107247)","['Fair Oaks St', '21st St']"
62,33,583,"(165017.28696666285, 81193.59005765617)","['Ames St', '21st St']"
62,61,154,"(165017.28696666285, 81193.59005765617)","['Ames St', '21st St']"
62,80,162,"(165017.28696666285, 81193.59005765617)","['Ames St', '21st St']"
63,49,290,"(165201.82235874608, 80913.24777057022)","['Guerrero St', 'BORDER']"
63,80,292,"(165201.82235874608, 80913.24777057022)","['Guerrero St', 'BORDER']"
64,50,294,"(165228.70878791064, 80917.98955898732)","['Guerrero St', 'Hill St']"
64,65,627,"(165228.70878791064, 80917.98955898732)","['Guerrero St', 'Hill St']"
64,81,289,"(165228.70878791064, 80917.98955898732)","['Guerrero St', 'Hill St']"
65,36,290,"(165854.05694666132, 80963.33001948893)","['Valencia St', 'Hill St']"
65,64,627,"(165854.05694666132, 80963.33001948893)","['Valencia St', 'Hill St']"
65,84,298,"(165854.05694666132, 80963.33001948893)","['Valencia St', 'Hill St']"
66,37,581,"(166131.51013191044, 81275.12860848755)","['Bartlett St', '21st St']"
66,103,92,"(166131.51013191044, 81275.12860848755)","['Bartlett St', '21st St']"
66,105,98,"(166131.51013191044, 81275.12860848755)","['Bartlett St', '21st St']"
67,38,581,"(166475.54782966152, 81299.27455757558)","['Mission St', '21st St']"
67,68,316,"(166475.54782966152, 81299.27455757558)","['Mission St', '21st St']"
67,105,246,"(166475.54782966152, 81299.27455757558)","['Mission St', '21st St']"
67,107,587,"(166475.54782966152, 81299.27455757558)","['Mission St', '21st St']"
68,39,586,"(166790.96058466285, 81329.2413611561)","['Capp St', '21st St']"
68,67,316,"(166790.96058466285, 81329.2413611561)","['Capp St', '21st St']"
68,69,315,"(166790.96058466285, 81329.2413611561)","['Capp St', '21st St']"
68,110,581,"(166790.96058466285, 81329.2413611561)","['Capp St', '21st St']"
69,41,585,"(167105.50818391144, 81351.56447923928)","['S Van Ness Ave', '21st St']"
69,68,315,"(167105.50818391144, 81351.56447923928)","['S Van Ness Ave', '21st St']"
69,71,316,"(167105.50818391144, 81351.56447923928)","['S Van Ness Ave', '21st St']"
69,113,583,"(167105.50818391144, 81351.56447923928)","['S Van Ness Ave', '21st St']"
70,55,279,"(163228.56285382807, 81051.86133848876)","['Sanchez St', '21st St']"
70,73,639,"(163228.56285382807, 81051.86133848876)","['Sanchez St', '21st St']"
70,90,477,"(163228.56285382807, 81051.86133848876)","['Sanchez St', '21st St']"
70,92,362,"(163228.56285382807, 81051.86133848876)","['Sanchez St', '21st St']"
71,42,587,"(167420.92126699537, 81377.53293123841)","['Shotwell St', '21st St']"
71,69,316,"(167420.92126699537, 81377.53293123841)","['Shotwell St', '21st St']"
71,72,315,"(167420.92126699537, 81377.53293123841)","['Shotwell St', '21st St']"
71,114,579,"(167420.92126699537, 81377.53293123841)","['Shotwell St', '21st St']"
72,43,581,"(167736.33631857857, 81396.58637082577)","['Folsom St', '21st St']"
72,71,315,"(167736.33631857857, 81396.58637082577)","['Folsom St', '21st St']"
72,74,311,"(167736.33631857857, 81396.58637082577)","['Folsom St', '21st St']"
72,117,584,"(167736.33631857857, 81396.58637082577)","['Folsom St', '21st St']"
73,56,282,"(163865.76400724426, 81100.80021698773)","['21st St', 'Church St']"
73,57,334,"(163865.76400724426, 81100.80021698773)","['21st St', 'Church St']"
73,70,639,"(163865.76400724426, 81100.80021698773)","['21st St', 'Church St']"
73,93,295,"(163865.76400724426, 81100.80021698773)","['21st St', 'Church St']"
74,44,576,"(168047.12244241312, 81422.92457273602)","['Treat Ave', '21st St']"
74,72,311,"(168047.12244241312, 81422.92457273602)","['Treat Ave', '21st St']"
74,77,324,"(168047.12244241312, 81422.92457273602)","['Treat Ave', '21st St']"
74,119,583,"(168047.12244241312, 81422.92457273602)","['Treat Ave', '21st St']"
75,57,315,"(164514.52681732923, 81151.9418469891)","['Dolores St', '21st St']"
75,58,290,"(164514.52681732923, 81151.9418469891)","['Dolores St', '21st St']"
75,76,40,"(164514.52681732923, 81151.9418469891)","['Dolores St', '21st St']"
75,94,297,"(164514.52681732923, 81151.9418469891)","['Dolores St', '21st St']"
76,59,290,"(164554.71308866143, 81155.22957007587)","['21st St', 'Dolores St']"
76,60,150,"(164554.71308866143, 81155.22957007587)","['21st St', 'Dolores St']"
76,75,40,"(164554.71308866143, 81155.22957007587)","['21st St', 'Dolores St']"
76,95,295,"(164554.71308866143, 81155.22957007587)","['21st St', 'Dolores St']"
77,45,587,"(168370.0463372469, 81459.46747865528)","['Harrison St', '21st St']"
77,74,324,"(168370.0463372469, 81459.46747865528)","['Harrison St', '21st St']"
77,78,260,"(168370.0463372469, 81459.46747865528)","['Harrison St', '21st St']"
77,122,570,"(168370.0463372469, 81459.46747865528)","['Harrison St', '21st St']"
78,46,584,"(168629.37226216123, 81478.50877915323)","['Alabama St', '21st St']"
78,77,260,"(168629.37226216123, 81478.50877915323)","['Alabama St', '21st St']"
78,79,250,"(168629.37226216123, 81478.50877915323)","['Alabama St', '21st St']"
78,123,571,"(168629.37226216123, 81478.50877915323)","['Alabama St', '21st St']"
79,48,574,"(168879.73954357952, 81486.98874907196)","['Florida St', '21st St']"
79,78,250,"(168879.73954357952, 81486.98874907196)","['Florida St', '21st St']"
79,82,295,"(168879.73954357952, 81486.98874907196)","['Florida St', '21st St']"
79,124,582,"(168879.73954357952, 81486.98874907196)","['Florida St', '21st St']"
80,62,162,"(165179.47725907713, 81204.56018007547)","['Guerrero St', '21st St']"
80,63,292,"(165179.47725907713, 81204.56018007547)","['Guerrero St', '21st St']"
80,96,292,"(165179.47725907713, 81204.56018007547)","['Guerrero St', '21st St']"
81,64,289,"(165207.81020766124, 81206.38891657442)","['Guerrero St', '21st St']"
81,84,625,"(165207.81020766124, 81206.38891657442)","['Guerrero St', '21st St']"
81,97,291,"(165207.81020766124, 81206.38891657442)","['Guerrero St', '21st St']"
82,51,575,"(169174.62576482818, 81505.68621823937)","['Bryant St', '21st St']"
82,79,295,"(169174.62576482818, 81505.68621823937)","['Bryant St', '21st St']"
82,83,254,"(169174.62576482818, 81505.68621823937)","['Bryant St', '21st St']"
82,127,402,"(169174.62576482818, 81505.68621823937)","['Bryant St', '21st St']"
83,52,572,"(169428.74795999378, 81521.09137115628)","['York St', '21st St']"
83,82,254,"(169428.74795999378, 81521.09137115628)","['York St', '21st St']"
83,85,245,"(169428.74795999378, 81521.09137115628)","['York St', '21st St']"
83,128,590,"(169428.74795999378, 81521.09137115628)","['York St', '21st St']"
84,65,298,"(165830.8355364129, 81261.1962216571)","['Valencia St', '21st St']"
84,81,625,"(165830.8355364129, 81261.1962216571)","['Valencia St', '21st St']"
84,102,282,"(165830.8355364129, 81261.1962216571)","['Valencia St', '21st St']"
84,103,208,"(165830.8355364129, 81261.1962216571)","['Valencia St', '21st St']"
85,54,588,"(169672.16446791217, 81555.79405765235)","['Hampshire St', '21st St']"
85,83,245,"(169672.16446791217, 81555.79405765235)","['Hampshire St', '21st St']"
85,98,288,"(169672.16446791217, 81555.79405765235)","['Hampshire St', '21st St']"
85,132,573,"(169672.16446791217, 81555.79405765235)","['Hampshire St', '21st St']"
86,54,275,"(169998.25600732863, 80986.41461899132)","['22nd St', 'Potrero Ave']"
86,87,239,"(169998.25600732863, 80986.41461899132)","['22nd St', 'Potrero Ave']"
87,86,239,"(169986.8698752448, 81226.01912665367)","['Potrero Ave', '22nd St']"
87,88,29,"(169986.8698752448, 81226.01912665367)","['Potrero Ave', '22nd St']"
87,98,340,"(169986.8698752448, 81226.01912665367)","['Potrero Ave', '22nd St']"
88,87,29,"(170015.77926624566, 81230.03814748675)","['22nd St', 'Potrero Ave']"
88,99,339,"(170015.77926624566, 81230.03814748675)","['22nd St', 'Potrero Ave']"
88,100,562,"(170015.77926624566, 81230.03814748675)","['22nd St', 'Potrero Ave']"
88,1221,242,"(170015.77926624566, 81230.03814748675)","['22nd St', 'Potrero Ave']"
89,91,168,"(162562.68131157756, 81298.9848599881)","['Noe St', 'Liberty St']"
89,108,108,"(162562.68131157756, 81298.9848599881)","['Noe St', 'Liberty St']"
89,1222,294,"(162562.68131157756, 81298.9848599881)","['Noe St', 'Liberty St']"
89,1223,635,"(162562.68131157756, 81298.9848599881)","['Noe St', 'Liberty St']"
90,70,477,"(162752.10448916256, 81022.26854990423)","['21st St', 'Rayburn St']"
90,91,288,"(162752.10448916256, 81022.26854990423)","['21st St', 'Rayburn St']"
90,1222,162,"(162752.10448916256, 81022.26854990423)","['21st St', 'Rayburn St']"
91,89,168,"(162730.65407274663, 81310.30570349097)","['Rayburn St', 'Liberty St']"
91,90,288,"(162730.65407274663, 81310.30570349097)","['Rayburn St', 'Liberty St']"
91,92,326,"(162730.65407274663, 81310.30570349097)","['Rayburn St', 'Liberty St']"
92,70,362,"(163056.48183316365, 81327.1216147393)","['Sanchez St', 'Liberty St']"
92,91,326,"(163056.48183316365, 81327.1216147393)","['Sanchez St', 'Liberty St']"
92,109,136,"(163056.48183316365, 81327.1216147393)","['Sanchez St', 'Liberty St']"
93,73,295,"(163847.48025116324, 81395.39181940258)","['Church St', 'Liberty St']"
93,94,645,"(163847.48025116324, 81395.39181940258)","['Church St', 'Liberty St']"
93,111,71,"(163847.48025116324, 81395.39181940258)","['Church St', 'Liberty St']"
93,116,292,"(163847.48025116324, 81395.39181940258)","['Church St', 'Liberty St']"
